customerID,tenure,MonthlyCharges,Contract,TechSupport,OnlineSecurity,Churn_Probability,Risk_Level,Recommended_Action
8204-YJCLA,72,64.8,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
6583-SZVGP,48,108.1,Two year,No,No,0.35,Medium Risk,🎯 Assign dedicated support agent
1708-PBBOA,42,54.75,One year,Yes,Yes,0.05,Low Risk,✅ Monitor
8782-LKFPK,44,90.4,Month-to-month,No,No,0.12,Low Risk,🎯 Assign dedicated support agent
5522-JBWMO,1,44.0,Month-to-month,No,No,0.25,Low Risk,📧 Send re-engagement email
3597-MVHJT,27,95.6,Month-to-month,No,No,0.26,Low Risk,🎯 Assign dedicated support agent
9774-NRNAU,27,84.8,Month-to-month,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
0224-RLWWD,2,44.3,Month-to-month,No,No,0.25,Low Risk,📧 Send re-engagement email
9967-ATRFS,19,19.9,Month-to-month,No internet service,No internet service,0.0,,💰 Offer annual plan discount
3951-NJCVI,42,95.05,Month-to-month,No,No,0.26,Low Risk,🎯 Assign dedicated support agent
2977-CEBSX,66,90.05,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
0177-PXBAT,33,109.9,Month-to-month,Yes,Yes,0.13,Low Risk,💰 Offer annual plan discount
2519-ERQOJ,33,54.6,Month-to-month,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
5876-QMYLD,23,20.05,One year,No internet service,No internet service,0.0,,✅ Monitor
2277-AXSDC,32,19.75,One year,No internet service,No internet service,0.0,,✅ Monitor
9442-JTWDL,11,20.05,One year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
3067-SVMTC,68,55.9,One year,Yes,Yes,0.0,,✅ Monitor
5495-GPSRW,20,19.7,Two year,No internet service,No internet service,0.0,,✅ Monitor
7606-BPHHN,72,19.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
4742-DRORA,60,95.4,One year,No,Yes,0.06,Low Risk,🎯 Assign dedicated support agent
0111-KLBQG,32,93.95,Month-to-month,No,No,0.15,Low Risk,🎯 Assign dedicated support agent
4163-NCJAK,46,24.45,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
5233-AOZUF,29,74.95,Month-to-month,No,No,0.14,Low Risk,🔒 Offer OnlineSecurity add-on
5973-EJGDP,51,87.35,Month-to-month,Yes,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
1996-DBMUS,48,70.65,Month-to-month,No,No,0.19,Low Risk,🔒 Offer OnlineSecurity add-on
7916-VCCPB,16,73.25,Month-to-month,No,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
4686-GEFRM,70,98.7,Two year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
5249-QYHEX,40,24.8,Two year,No internet service,No internet service,0.05,Low Risk,✅ Monitor
2233-FAGXV,5,24.3,Month-to-month,No internet service,No internet service,0.06,Low Risk,✅ Monitor
5605-IYGFG,7,69.85,Month-to-month,No,No,0.18,Low Risk,🔒 Offer OnlineSecurity add-on
7663-ZTEGJ,29,100.55,One year,Yes,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
3935-TBRZZ,44,25.7,One year,No internet service,No internet service,0.0,,✅ Monitor
8111-BKVDS,10,40.7,Month-to-month,No,Yes,0.11,Low Risk,✅ Monitor
2055-SIFSS,55,51.65,Month-to-month,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
2806-MLNTI,52,105.1,One year,No,No,0.09,Low Risk,🎯 Assign dedicated support agent
8734-DKSTZ,10,85.95,Month-to-month,No,No,0.29,Low Risk,🎯 Assign dedicated support agent
4360-PNRQB,18,75.6,Month-to-month,No,No,0.25,Low Risk,🔒 Offer OnlineSecurity add-on
6152-ONASV,68,58.25,One year,Yes,Yes,0.0,,✅ Monitor
7781-HVGMK,72,65.2,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
2181-UAESM,2,53.45,Month-to-month,No,Yes,0.14,Low Risk,📧 Send re-engagement email
6048-NJXHX,41,19.75,Two year,No internet service,No internet service,0.0,,✅ Monitor
2320-SLKMB,26,44.45,Month-to-month,Yes,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
4980-URKXC,36,20.85,One year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
4376-KFVRS,72,114.05,Two year,Yes,Yes,0.0,,✅ Monitor
5886-VLQVU,35,89.85,Month-to-month,Yes,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
3577-AMVUX,1,55.05,Month-to-month,Yes,No,0.22,Low Risk,📧 Send re-engagement email
0771-WLCLA,16,112.95,Month-to-month,Yes,Yes,0.17,Low Risk,💰 Offer annual plan discount
5628-RKIFK,49,101.55,Month-to-month,No,Yes,0.16,Low Risk,🎯 Assign dedicated support agent
0206-TBWLC,54,114.65,One year,Yes,Yes,0.05,Low Risk,✅ Monitor
2937-FTHUR,18,64.8,Month-to-month,No,Yes,0.09,Low Risk,💰 Offer annual plan discount
1910-FMXJM,36,80.4,Month-to-month,No,No,0.15,Low Risk,🎯 Assign dedicated support agent
0732-OCQOC,52,25.05,Two year,No internet service,No internet service,0.0,,✅ Monitor
5168-MSWXT,8,94.75,Month-to-month,No,No,0.34,Medium Risk,🎯 Assign dedicated support agent
1090-ESELR,72,105.5,Two year,Yes,Yes,0.04,Low Risk,✅ Monitor
8592-PLTMQ,64,24.7,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
5760-WRAHC,22,69.75,Month-to-month,Yes,Yes,0.07,Low Risk,💰 Offer annual plan discount
8847-GEOOQ,60,60.2,Month-to-month,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
4785-FCIFB,61,24.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
8313-NDOIA,24,104.15,Month-to-month,No,No,0.27,Low Risk,🎯 Assign dedicated support agent
5149-CUZUJ,28,92.9,One year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
0942-KOWSM,30,80.8,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
4237-CLSMM,2,20.0,Month-to-month,No internet service,No internet service,0.09,Low Risk,📧 Send re-engagement email
1452-VOQCH,1,75.1,Month-to-month,No,No,0.36,Medium Risk,📧 Send re-engagement email
4719-UMSIY,6,19.65,Month-to-month,No internet service,No internet service,0.0,,✅ Monitor
6614-VBEGU,24,69.45,Month-to-month,No,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
1480-BKXGA,72,116.05,Two year,Yes,Yes,0.0,,✅ Monitor
2996-XAUVF,70,40.05,Two year,Yes,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
9076-AXYIK,64,102.1,Two year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
5968-XQIVE,72,89.7,One year,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
8896-RAZCR,44,19.9,Two year,No internet service,No internet service,0.0,,✅ Monitor
4933-IKULF,17,20.65,One year,No internet service,No internet service,0.0,,✅ Monitor
1304-BCCFO,9,70.05,Month-to-month,No,No,0.18,Low Risk,🔒 Offer OnlineSecurity add-on
4104-PVRPS,24,53.6,Month-to-month,Yes,Yes,0.01,Low Risk,💰 Offer annual plan discount
3780-DDGSE,35,76.05,Month-to-month,Yes,No,0.21,Low Risk,🔒 Offer OnlineSecurity add-on
4431-EDMIQ,7,75.7,Month-to-month,Yes,Yes,0.08,Low Risk,✅ Monitor
0486-LGCCH,11,19.65,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
4612-SSVHJ,20,81.45,Month-to-month,No,No,0.09,Low Risk,🎯 Assign dedicated support agent
5168-MQQCA,72,108.5,One year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
7971-HLVXI,72,84.5,Two year,No,No,0.07,Low Risk,🎯 Assign dedicated support agent
9094-AZPHK,15,100.15,Month-to-month,No,No,0.37,Medium Risk,🎯 Assign dedicated support agent
3649-JPUGY,72,88.6,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
4472-LVYGI,0,52.55,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
3552-CTCYF,63,104.8,Two year,No,No,0.04,Low Risk,🎯 Assign dedicated support agent
6778-YSNIH,2,59.0,Month-to-month,No,No,0.15,Low Risk,📧 Send re-engagement email
5756-OZRIO,61,64.05,One year,No,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
6579-JPICP,1,20.4,Month-to-month,No internet service,No internet service,0.01,Low Risk,📧 Send re-engagement email
4134-BSXLX,28,60.9,Month-to-month,Yes,Yes,0.03,Low Risk,💰 Offer annual plan discount
0505-SPOOW,70,19.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
4374-YMUSQ,34,116.25,One year,Yes,Yes,0.05,Low Risk,✅ Monitor
4513-CXYIX,71,80.7,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
3957-HHLMR,70,65.2,One year,No,Yes,0.02,Low Risk,✅ Monitor
7803-XOCCZ,52,84.05,Month-to-month,Yes,Yes,0.08,Low Risk,💰 Offer annual plan discount
5736-YEJAX,69,79.45,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
8981-FJGLA,11,78.0,Month-to-month,No,No,0.25,Low Risk,🔒 Offer OnlineSecurity add-on
1135-LMECX,1,19.85,Month-to-month,No internet service,No internet service,0.1521465975880173,Low Risk,📧 Send re-engagement email
4332-MUOEZ,20,94.3,One year,Yes,Yes,0.16,Low Risk,✅ Monitor
8535-SFUTN,61,106.45,Month-to-month,No,Yes,0.09,Low Risk,🎯 Assign dedicated support agent
8677-HDZEE,56,105.45,Month-to-month,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
2475-MROZF,30,95.0,Month-to-month,Yes,Yes,0.04,Low Risk,💰 Offer annual plan discount
3482-ABPKK,28,54.3,One year,Yes,Yes,0.0,,✅ Monitor
6705-LXORM,5,70.05,Month-to-month,No,No,0.46,Medium Risk,🔒 Offer OnlineSecurity add-on
7531-GQHME,12,20.05,Month-to-month,No internet service,No internet service,0.08,Low Risk,✅ Monitor
5174-ITUMV,67,105.4,One year,No,No,0.09,Low Risk,🎯 Assign dedicated support agent
4109-CYRBD,29,51.6,Month-to-month,No,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
0913-XWSCN,55,85.5,Month-to-month,No,No,0.23,Low Risk,🎯 Assign dedicated support agent
0750-EBAIU,52,91.25,One year,No,Yes,0.05,Low Risk,🎯 Assign dedicated support agent
8606-CIQUL,72,115.75,Two year,Yes,Yes,0.0,,✅ Monitor
3571-DPYUH,58,94.7,One year,Yes,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
7601-GNDYK,35,19.6,Two year,No internet service,No internet service,0.0,,✅ Monitor
0356-OBMAC,56,99.9,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
8067-NIOYM,24,21.1,Two year,No internet service,No internet service,0.0,,✅ Monitor
1403-GYAFU,70,20.05,Two year,No internet service,No internet service,0.0,,✅ Monitor
4234-XTNEA,2,79.95,Month-to-month,No,No,0.29,Low Risk,📧 Send re-engagement email
1297-VQDRP,68,107.15,One year,Yes,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
5348-CAGXB,12,89.55,Month-to-month,No,No,0.25,Low Risk,🎯 Assign dedicated support agent
0621-HJWXJ,63,81.55,Month-to-month,No,No,0.08,Low Risk,🎯 Assign dedicated support agent
5844-QVTAT,33,58.45,One year,No,Yes,0.02,Low Risk,✅ Monitor
8905-IAZPF,69,95.65,One year,No,No,0.08,Low Risk,🎯 Assign dedicated support agent
5394-MEITZ,60,80.6,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
6859-QNXIQ,72,113.1,Two year,Yes,Yes,0.0,,✅ Monitor
2782-LFZVW,11,58.95,Month-to-month,No,No,0.29,Low Risk,🔒 Offer OnlineSecurity add-on
2866-IKBTM,1,19.55,Month-to-month,No internet service,No internet service,0.06162260649670444,Low Risk,📧 Send re-engagement email
7129-AZJDE,34,78.95,One year,No,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
2560-PPCHE,65,105.05,One year,Yes,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
4676-MQUEA,50,101.9,One year,No,Yes,0.04,Low Risk,🎯 Assign dedicated support agent
8138-EALND,15,19.75,Month-to-month,No internet service,No internet service,0.03,Low Risk,💰 Offer annual plan discount
3580-HYCSP,72,110.3,Two year,No,Yes,0.02,Low Risk,🎯 Assign dedicated support agent
1352-HNSAW,72,115.6,Two year,Yes,Yes,0.0,,✅ Monitor
2075-PUEPR,55,19.35,Two year,No internet service,No internet service,0.06,Low Risk,✅ Monitor
1982-FEBTD,23,25.6,Two year,No internet service,No internet service,0.0,,✅ Monitor
5791-KAJFD,56,68.75,One year,No,Yes,0.0,,✅ Monitor
2654-VBVPB,1,19.9,Month-to-month,No internet service,No internet service,0.03,Low Risk,📧 Send re-engagement email
1154-HYWWO,38,70.6,One year,Yes,Yes,0.02,Low Risk,✅ Monitor
2501-XWWTZ,11,70.2,Month-to-month,No,No,0.26,Low Risk,🔒 Offer OnlineSecurity add-on
3716-UVSPD,1,49.3,Month-to-month,Yes,No,0.18,Low Risk,📧 Send re-engagement email
6815-ABQFQ,56,107.25,One year,Yes,No,0.44,Medium Risk,🔒 Offer OnlineSecurity add-on
7343-EOBEU,3,23.6,Month-to-month,No internet service,No internet service,0.02,Low Risk,📧 Send re-engagement email
3701-SFMUH,7,69.7,Month-to-month,No,Yes,0.08,Low Risk,✅ Monitor
6103-LIANB,59,99.5,Two year,No,No,0.04,Low Risk,🎯 Assign dedicated support agent
7319-VENRZ,7,64.3,Month-to-month,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
5846-NEQVZ,71,70.85,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
6967-QIQRV,15,101.9,One year,Yes,Yes,0.14,Low Risk,✅ Monitor
5781-RFZRP,71,73.5,Two year,Yes,Yes,0.0,,✅ Monitor
0308-IVGOK,11,40.4,One year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
7293-LSCDV,60,19.25,Two year,No internet service,No internet service,0.0,,✅ Monitor
7025-WCBNE,47,59.6,Two year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
5756-JYOJT,11,64.9,One year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
6030-REHUX,28,110.85,Month-to-month,Yes,No,0.22,Low Risk,🔒 Offer OnlineSecurity add-on
9548-LIGTA,61,81.05,Two year,Yes,Yes,0.0,,✅ Monitor
5150-LJNSR,31,98.05,One year,No,Yes,0.02,Low Risk,🎯 Assign dedicated support agent
8270-RKSAP,9,70.5,Month-to-month,No,No,0.21,Low Risk,🔒 Offer OnlineSecurity add-on
6522-YRBXD,35,94.55,Month-to-month,No,Yes,0.2,Low Risk,🎯 Assign dedicated support agent
2640-LYMOV,2,19.65,Month-to-month,No internet service,No internet service,0.03,Low Risk,📧 Send re-engagement email
1423-BMPBQ,1,19.0,Month-to-month,No internet service,No internet service,0.24,Low Risk,📧 Send re-engagement email
2393-DIVAI,3,20.0,Month-to-month,No internet service,No internet service,0.02,Low Risk,📧 Send re-engagement email
4568-KNYWR,52,63.25,Two year,No,Yes,0.04,Low Risk,✅ Monitor
8752-IMQOS,5,20.1,One year,No internet service,No internet service,0.0,,✅ Monitor
0742-LAFQK,72,99.15,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
0795-LAFGP,71,90.4,Two year,Yes,Yes,0.0,,✅ Monitor
0619-OLYUR,72,111.9,Two year,Yes,Yes,0.07,Low Risk,✅ Monitor
5512-IDZEI,46,24.9,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
0459-SPZHJ,63,83.5,Two year,No,Yes,0.05,Low Risk,🎯 Assign dedicated support agent
0215-BQKGS,30,84.3,Month-to-month,No,Yes,0.12,Low Risk,🎯 Assign dedicated support agent
9244-ZVAPM,1,45.6,Month-to-month,No,No,0.32,Medium Risk,📧 Send re-engagement email
8208-EUMTE,16,54.85,Two year,Yes,Yes,0.03,Low Risk,✅ Monitor
5172-MIGPM,4,65.55,Month-to-month,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
1710-RCXUS,51,90.35,One year,No,No,0.04,Low Risk,🎯 Assign dedicated support agent
0374-FIUCA,65,20.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
5839-SUYVZ,16,74.55,Month-to-month,Yes,No,0.16,Low Risk,🔒 Offer OnlineSecurity add-on
5173-ZXXXL,2,19.95,One year,No internet service,No internet service,0.0,,✅ Monitor
1096-ADRUX,66,74.25,One year,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
2001-MCUUW,46,108.65,Two year,Yes,No,0.21,Low Risk,🔒 Offer OnlineSecurity add-on
2731-GJRDG,32,109.55,One year,Yes,Yes,0.06,Low Risk,✅ Monitor
4723-BEGSG,72,86.65,Two year,Yes,Yes,0.0,,✅ Monitor
6516-NKQBO,38,81.0,Two year,Yes,Yes,0.06,Low Risk,✅ Monitor
8672-OAUPW,51,47.85,One year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
8207-DMRVL,72,114.55,Two year,Yes,Yes,0.0,,✅ Monitor
2804-ETQDK,66,20.55,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
6689-VRRTK,44,109.8,One year,No,Yes,0.14,Low Risk,🎯 Assign dedicated support agent
7138-GIRSH,50,69.5,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
9396-ZSFLL,15,48.85,Month-to-month,No,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
6464-KEXXH,8,25.25,Month-to-month,No,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
7134-MJPDY,66,102.85,One year,Yes,No,0.44,Medium Risk,🔒 Offer OnlineSecurity add-on
5240-CAOYT,57,87.55,Month-to-month,Yes,Yes,0.08,Low Risk,💰 Offer annual plan discount
4059-IIEBK,7,78.55,Month-to-month,No,No,0.26,Low Risk,🔒 Offer OnlineSecurity add-on
4881-JVQOD,10,34.55,Month-to-month,No,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
0516-UXRMT,62,92.05,One year,No,Yes,0.21,Low Risk,🎯 Assign dedicated support agent
4851-BQDNX,40,85.05,One year,No,No,0.15,Low Risk,🎯 Assign dedicated support agent
5148-HKFIR,20,19.7,Two year,No internet service,No internet service,0.0,,✅ Monitor
3003-CMDUU,25,95.15,Month-to-month,Yes,No,0.14,Low Risk,🔒 Offer OnlineSecurity add-on
5016-IBERQ,23,84.25,Month-to-month,No,No,0.38,Medium Risk,🎯 Assign dedicated support agent
6797-UCJHZ,66,104.6,One year,No,No,0.04,Low Risk,🎯 Assign dedicated support agent
2469-DTSGX,72,111.65,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
9931-KGHOA,46,55.0,Month-to-month,No,Yes,0.07,Low Risk,💰 Offer annual plan discount
1775-KWJKQ,72,89.85,Two year,Yes,Yes,0.0,,✅ Monitor
7665-VIGUD,10,20.35,One year,No internet service,No internet service,0.04,Low Risk,✅ Monitor
9411-TPQQV,40,54.55,One year,Yes,Yes,0.01,Low Risk,✅ Monitor
7954-MLBUN,31,99.45,Two year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
2077-DDHJK,68,70.9,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
9574-BOSMD,68,25.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
4908-XAXAY,49,89.85,One year,No,No,0.07,Low Risk,🎯 Assign dedicated support agent
8404-VLQFB,15,25.25,Month-to-month,No internet service,No internet service,0.06,Low Risk,💰 Offer annual plan discount
2391-IPLOP,50,69.65,One year,Yes,No,0.01,Low Risk,🔒 Offer OnlineSecurity add-on
3509-GWQGF,24,70.0,Month-to-month,No,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
5845-BZZIB,35,20.1,Two year,No internet service,No internet service,0.0,,✅ Monitor
1140-UKVZG,17,24.8,Month-to-month,No internet service,No internet service,0.01,Low Risk,💰 Offer annual plan discount
5183-SNMJQ,10,95.1,Month-to-month,Yes,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
8100-PNJMH,68,88.85,Two year,Yes,Yes,0.0,,✅ Monitor
7838-LAZFO,45,78.8,One year,No,Yes,0.08,Low Risk,✅ Monitor
2085-JVGAD,37,20.35,Month-to-month,No internet service,No internet service,0.03,Low Risk,💰 Offer annual plan discount
8095-WANWK,10,45.25,Month-to-month,No,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
3030-ZKIWL,1,20.05,Month-to-month,No internet service,No internet service,0.06316321099538146,Low Risk,📧 Send re-engagement email
9565-FLVCG,65,69.55,Two year,No,Yes,0.01,Low Risk,✅ Monitor
8755-OGKNA,57,19.5,Two year,No internet service,No internet service,0.0,,✅ Monitor
2800-VEQXM,3,74.75,Month-to-month,No,No,0.24,Low Risk,📧 Send re-engagement email
5533-RJFTJ,49,30.2,Month-to-month,No,No,0.28,Low Risk,🔒 Offer OnlineSecurity add-on
0214-JHPFW,70,57.8,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
5642-MHDQT,53,19.85,One year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
3088-FVYWK,53,25.55,Two year,No internet service,No internet service,0.05,Low Risk,✅ Monitor
9092-GDZKO,22,24.85,Month-to-month,No internet service,No internet service,0.04,Low Risk,💰 Offer annual plan discount
3729-OWRVL,65,110.35,Two year,Yes,Yes,0.38,Medium Risk,✅ Monitor
2324-AALNO,48,24.55,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
5760-IFJOZ,3,107.95,Month-to-month,No,No,0.23,Low Risk,📧 Send re-engagement email
2826-UWHIS,45,81.4,Month-to-month,No,No,0.09,Low Risk,🎯 Assign dedicated support agent
7501-IWUNG,61,73.8,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
4957-TREIR,3,64.4,Month-to-month,Yes,Yes,0.04,Low Risk,📧 Send re-engagement email
7251-LJBQN,40,103.75,One year,Yes,No,0.18,Low Risk,🔒 Offer OnlineSecurity add-on
8040-MNRTF,1,71.1,Month-to-month,No,No,0.7139281929348484,High Risk,📧 Send re-engagement email
1536-HBSWP,1,49.9,Month-to-month,Yes,No,0.55,Medium Risk,📧 Send re-engagement email
5313-FPXWG,51,24.6,One year,No internet service,No internet service,0.05,Low Risk,✅ Monitor
0946-FKYTX,52,30.1,One year,No,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
5076-YVXCM,51,83.4,Month-to-month,No,No,0.12,Low Risk,🎯 Assign dedicated support agent
8262-COGGB,1,20.45,Month-to-month,No internet service,No internet service,0.03,Low Risk,📧 Send re-engagement email
6663-JOCQO,31,75.25,One year,Yes,Yes,0.02,Low Risk,✅ Monitor
9620-QJREV,47,20.55,One year,No internet service,No internet service,0.0,,✅ Monitor
2682-KEVRP,22,20.05,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2480-JZOSN,1,20.65,Month-to-month,No internet service,No internet service,0.27,Low Risk,📧 Send re-engagement email
0078-XZMHT,72,85.15,Two year,Yes,No,0.01,Low Risk,🔒 Offer OnlineSecurity add-on
9978-HYCIN,47,84.95,One year,No,No,0.08,Low Risk,🎯 Assign dedicated support agent
8338-QIUNR,72,66.5,Two year,Yes,Yes,0.05,Low Risk,✅ Monitor
1525-LNLOJ,66,63.3,Two year,No,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
9450-TRJUU,35,83.15,Month-to-month,No,No,0.42,Medium Risk,🎯 Assign dedicated support agent
1766-GKNMI,29,84.9,Month-to-month,No,No,0.3,Low Risk,🎯 Assign dedicated support agent
6942-LBFDP,2,20.55,Month-to-month,No internet service,No internet service,0.02,Low Risk,📧 Send re-engagement email
1456-TWCGB,4,49.25,Month-to-month,No,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
7596-ZYWBB,65,59.6,Two year,Yes,Yes,0.0,,✅ Monitor
8329-UTMVM,27,104.65,One year,Yes,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
3014-WJKSM,29,75.3,Month-to-month,No,No,0.09,Low Risk,🔒 Offer OnlineSecurity add-on
3347-YJZZE,29,80.1,Month-to-month,No,No,0.07,Low Risk,🎯 Assign dedicated support agent
7929-DMBCV,20,81.0,Month-to-month,Yes,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
9661-JALZV,58,24.7,Two year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
5433-KYGHE,14,86.0,Month-to-month,Yes,Yes,0.16,Low Risk,💰 Offer annual plan discount
4312-KFRXN,72,25.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
5575-TPIZQ,46,89.15,Month-to-month,No,Yes,0.3,Low Risk,🎯 Assign dedicated support agent
